id,name,team,canon,acc,list
24672165132,Austin Clark,Floyd Central,13-17,13-18,13-17
26223903132,Austin Lowry,East Jessamine,2-2,2-3,2-2
24867732132,Avah Hammons,Knox Central,4-9,0-1,3-9
24893696132,Avery Duwe,John Hardin,20-19,21-19,20-19
25555820132,Avery Shuffett,Green County,11-13,10-13,11-13
25302727132,Axel Camacho,Lafayette,20-9,20-9,20-8
24927564132,Ayden Hackney,Great Crossing,6-11,4-3,5-9
25694016132,Ayden Romero,North Hardin,4-3,4-2,4-3
26912706132,Ayden Warren,Martin County,0-3,0-0,0-1
25106288132,Aydin Marshall,Thomas Nelson,9-6,7-6,9-6
25593231132,Ayodeji David,Waggener,2-3,1-2,2-3
24664239132,BEN CAMP,Scott County,29-12,29-12,28-12
25099241132,BRANDON MURPHY,Madison Central,4-1,3-1,4-1
25371364132,Bailey Crum,Martin County,16-12,9-6,14-7
25407248132,Bailey Jones,Wayne County,44-11,44-9,44-11
24864694132,Barrett Fulton,Ohio County,27-19,26-19,27-18
24867545132,Baylor Johnston-Jones,Knox Central,11-20,4-5,10-16
24662603132,Beau Gordon,South Oldham,13-16,13-17,13-16
25300618132,Ben Barnhart,Lafayette,3-17,3-16,3-17
25099820132,Ben Brown,Dixie Heights,5-8,4-7,5-8
24871799132,Ben Couch,Owensboro Catholic,13-13,8-10,8-11
24969822132,Ben Metcalf,West Jessamine,23-11,22-11,23-11
24832129132,Ben Teipe,Walton-Verona,8-2,0-0,6-1
24914196132,Benjamin Roach,St. Xavier,7-6,6-5,7-6
24832137132,Benjamin Walton,Walton-Verona,10-3,0-0,6-0
25328538132,Bentley Brown,Boyd County,39-17,39-16,39-17
25336800132,Billion Thornton,Valley,17-22,18-23,17-22
25128109132,Blake Harrison,Warren Central,28-8,4-3,14-5
27386124132,Blake Jones,Lynn Camp,1-2,0-0,0-1
24927574132,Blake Murdock,Great Crossing,36-10,17-5,31-9
25531931132,Blake Short,Harlan County,12-15,11-15,12-14
25319803132,Blake Vires,Bullitt East,2-5,2-4,2-5
24819871132,Blaklee Lambert,Bell County,24-11,23-11,24-11
25532786132,Bo Smith,Harlan County,0-6,0-4,0-6
25669367132,Boehm Tyler,East Jessamine,2-2,3-2,2-2
25346310132,Boone Godby,Pulaski County,7-8,6-6,7-8
24832186132,Boone Sawyer,Walton-Verona,8-6,5-1,8-4
25675363132,Bowen Finley,Ohio County,8-16,8-15,8-16
24880141132,Bracken King,Harrison County,4-3,3-3,4-3
24914193132,Braden Woolridge,St. Xavier,17-11,16-8,16-11
25485424132,Bradlee Racey,Corbin,3-8,3-7,3-8
24882284132,Bradley Asher,Caldwell County,9-7,8-7,8-7
25284123132,Bradley Hacker,Scott,6-6,5-3,6-6
25132043132,Brady Christoff,McCracken County,3-4,2-4,3-4
25396725132,Brady Helton,Lynn Camp,1-1,0-0,1-1
24664204132,Brady Lamoureux,Paducah Tilghman,9-17,9-18,9-17
24658662132,Braedan Kelley,Madison Southern,35-5,35-3,35-5
25532821132,Braelynn Langley,Harlan County,0-3,0-2,0-3
25210776132,Bralyn Maynard,Pike County Central,11-6,11-6,10-6
24969649132,Brandon Crisp,East Jessamine,3-1,4-1,3-1
24854664132,Brandon Griffith,Apollo,1-6,0-0,
25239784132,Brandon Krauss,Central Hardin,13-11,15-13,13-11
26070087132,Brandon Shackelton,Lexington Christian,4-7,2-2,2-6
25188617132,Brandon Stamm,Mason County,18-13,18-13,16-13
25371371132,Brandon Wells,Martin County,3-4,1-0,2-2
24876816132,Brandon Wiley,Woodford County,2-12,2-11,2-12
24666623132,Brandy Bwendele,Moore,25-13,26-13,25-13
24666785132,Branson Fain,Harrison County,23-12,23-11,23-12
24950823132,Branson Weigle,Paul Laurence Dunbar,22-14,21-14,22-14
24904996132,Braxton Corbett,Union County,35-6,36-6,34-6
26912590132,Braxton Maynard,Martin County,0-1,0-0,0-1
25106175132,Braxton Miller,Thomas Nelson,7-9,7-9,6-9
24713055132,Braxton Payne,Henderson County,39-16,39-16,39-15
27367155132,Braxton Sexton,Letcher County Central,5-3,4-3,5-3
24700121132,Brayden Allender,Campbell County,23-12,24-12,23-12
24801344132,Brayden Bowers,South Warren,22-16,2-4,11-11
24880127132,Brayden Couch,Harrison County,2-10,2-9,2-10
24832285132,Brayden Donato,Walton-Verona,13-16,8-6,11-11
25112542132,Brayden Dorning,Simon Kenton,5-2,5-2,5-1
24984450132,Brayden Mattingly,Apollo,14-25,6-4,8-20
24659869132,Brayden Pace,Bell County,18-17,18-18,18-17
25346316132,Brayden Ping,Pulaski County,13-3,11-3,13-3
24794593132,Brayden Schumann,Frederick Douglass,8-7,7-7,8-7
25297708132,Brayden West,Central,4-6,4-5,4-6
25283991132,Braydon Foster,Scott,1-6,1-4,1-6
26411976132,Braydon Hensley,Harlan County,13-12,14-10,14-10
24822194132,Braydon Norrick,Desales,27-19,27-19,27-18
26497007132,Braylen Davis,Bryan Station,1-2,1-1,1-2
25188682132,Braylen Livingston,George Rogers Clark,30-17,29-17,30-15
24704150132,Braylon Lemaster,Johnson Central,15-2,14-2,14-2
24793337132,Brayton Haaser,Conner,25-21,25-20,25-19
24844290132,Brendan Dobbs,Western Hills,3-11,3-12,3-11
25407436132,Brendan Little,Wayne County,26-10,24-10,26-10
25136293132,Brenden Hopkins,Whitley County,7-4,7-3,7-4
24832121132,Brennen East,Walton-Verona,29-13,7-4,21-10
25439365132,Brianna Slone,Perry County Central,8-8,8-8,7-7
24914767132,Brice Fernandez,St. Xavier,10-11,7-10,10-11
24914779132,Brock Fernandez,St. Xavier,7-8,7-7,7-8
25188646132,Brock Heidle,George Rogers Clark,14-16,15-15,14-16
25371361132,Brock Messer,Martin County,36-4,20-1,27-2
24666788132,Brock Sexton,Harrison County,19-13,19-12,18-13
25157137132,Brody Alxander,Tates Creek,2-2,1-2,2-2
25495243132,Brody Calhoun,Trigg County,4-10,4-9,4-10
25112231132,Brody Combs,Simon Kenton,7-7,7-7,6-7
24666605132,Brody McKune,Moore,27-12,27-11,27-12
25371589132,Brody Mollett,Martin County,1-1,0-0,1-1
25267736132,Brooklyn Brown,Letcher County Central,5-4,4-3,5-4
25288583132,Bryant Brinkman,Ryle,18-10,18-10,18-9
24970486132,Bryant Faucett,Bullitt Central,27-6,28-6,27-6
24700163132,Bryce Dennemann,Campbell County,25-10,26-10,25-10
25292472132,Bryce Helms,Ashland Blazer,39-13,39-13,38-13
24997887132,Brycedon Brown,Pulaski County,11-4,7-4,11-4
24853045132,Brycen Gray,Woodford County,27-10,25-10,26-10
25407558132,Bryson Smith,Wayne County,28-21,27-19,28-21
25336747132,Bryson Williams,Valley,22-24,24-25,22-23
25371379132,Bryston Wells,Martin County,33-9,12-4,22-7
24664243132,CALEB GAGEL,Scott County,7-18,7-19,7-18
25103550132,CARSON HERBST,Madison Central,37-5,37-5,37-4
25099520132,CARSOON PROCTOR,Madison Central,21-12,22-11,21-12
25099583132,CHRIS HOLLINGSWORTH,Madison Central,23-12,23-12,23-11
25239797132,CJ Hogan,Central Hardin,2-3,2-4,2-3
24836322132,CJ Holt,Walton-Verona,21-14,10-6,16-12
25100240132,COLTON TAYLOR,Madison Central,21-12,22-12,21-12
24833027132,Caden McDonald,Frederick Douglass,2-13,2-11,2-13
25211092132,Caden Ratliff,Pike County Central,20-9,20-9,19-9
25134275132,Caden Sexton,Hazard,13-2,12-1,12-2
25371525132,Caiden Dials,Martin County,0-3,0-0,0-0
24882178132,Cale Goodwin,Caldwell County,41-12,42-12,41-12
25259112132,Caleb Boblett,Eastern,13-4,13-5,13-4
24914163132,Caleb Burt,St. Xavier,9-1,7-1,9-1
24660441132,Caleb Cowan,Calloway County,19-4,19-4,18-4
24801355132,Caleb Evans,South Warren,11-26,2-4,2-16
24914557132,Caleb Hudson,Highlands,4-4,2-1,3-4
24832516132,Caleb Kirby,Walton-Verona,1-7,0-4,0-6
25494646132,Caleb Kline,Trigg County,10-10,9-10,10-10
24719563132,Caleb McDonald,Taylor County,17-16,18-16,17-16
25261072132,Caleb Palomo,North Hardin,0-2,0-1,0-2
24853036132,Caleb Rogers,Woodford County,16-12,17-12,16-12
25258581132,Caleb Roth,Eastern,6-9,6-10,6-9
25462894132,Caleb Watkins,Floyd Central,2-4,2-5,2-4
25288218132,Callen Schmidt,Ryle,21-17,21-17,21-16
24853257132,Camden Rountree,Seneca,4-19,4-20,4-19
24713667132,Camden Slone,Knott County Central,7-13,7-14,7-13
25446161132,Cameron Burnside,Ashland Blazer,12-8,12-7,12-8
25122859132,Cameron Clark,Cooper,4-8,4-6,4-8
24871738132,Cameron Devine,Owensboro Catholic,35-7,17-6,20-7
25328537132,Cameron Thompson,Boyd County,34-26,34-26,34-25
25581614132,Cameron Underwood,Somerset,14-6,15-6,13-6
25157215132,Camren Walls,Tates Creek,4-11,4-10,4-11
24801495132,Carson Elzy,Greenwood,14-19,0-4,5-16
24927573132,Carson Kidwell,Great Crossing,21-8,12-4,18-8
25100156132,Carson League,Dixie Heights,6-13,6-12,6-13
24836384132,Carter Daniels,Walton-Verona,28-11,11-2,17-7
24914169132,Carter Glass,St. Xavier,12-16,9-15,12-15
24914165132,Carter Guillaume,St. Xavier,28-0,26-0,28-0
25407249132,Carter Smith,Wayne County,28-21,27-20,28-21
25253395132,Case Simmons,Paducah Tilghman,24-10,24-10,24-9
26063003132,Casey Schultz,Cooper,1-9,1-7,1-9
24905163132,Cash Bender,Union County,5-4,5-3,5-4
24883208132,Cash Lee,LaRue County,6-11,6-10,6-10
24867161132,Cashius Woolum,Knox Central,2-8,1-1,1-4
24928135132,Cayden Pauley,Great Crossing,16-16,7-4,15-16
25328536132,Cayden Thompson,Boyd County,51-19,51-19,50-18
25371368132,Cayden Young,Martin County,4-12,2-4,2-10
26365303132,Cedric Taylor,Newport,7-6,9-6,7-6
24835700132,Chad Nolen,Scott County,0-3,0-2,0-3
26352261132,Charles Farley,Bryan Station,6-21,8-23,6-20
24670248132,Charles Hall,Boone County,8-19,8-18,8-19
25229747132,Charles Holt,Scott County,7-10,7-11,7-10
25398564132,Charles Smith,Central,41-7,41-6,41-7
25284096132,Charles Woodring,Scott,29-12,25-10,29-12
24700159132,Charlie Alford,Campbell County,23-13,23-14,23-13
24793323132,Chase Bailey,Conner,31-16,30-15,30-16
24659871132,Chase Berry,Bell County,10-8,10-8,10-7
24668197132,Chase Bradley,Central Hardin,25-9,28-10,25-9
24654345132,Chase Brock,Bell County,7-3,6-3,7-3
24711997132,Chase Craig,Campbell County,1-23,1-24,1-23
25628742132,Chase Jackson,Lynn Camp,2-7,3-2,2-6
25284051132,Chase O`Keefe,Scott,15-21,14-17,14-21
25456267132,Chase Smith,Southwestern,2-9,2-10,2-9
25371365132,Chase Stacy,Martin County,22-11,5-1,11-6
25620651132,Chase Ungetheim,Fort Knox,4-2,3-3,4-2
24871785132,Chaz Mohen,Owensboro Catholic,32-9,19-6,23-8
24856831132,Chris Mattingly,Pleasure Ridge Park,5-12,4-12,4-12
24668321132,Chris Pompilio-Green,Newport,17-10,19-10,17-10
25346343132,Christian (CJ) Whallen,Pulaski County,6-8,5-7,6-8
25521303132,Christian Gibson,Letcher County Central,0-8,0-7,0-8
24783438132,Christian Greenwell,Highlands,3-4,0-0,2-3
25340619132,Christian Ledezma,Waggener,4-1,0-0,3-1
24660450132,Christian McIntosh,Calloway County,24-7,24-6,24-7
25234048132,Christian Miller,Campbellsville,4-6,4-7,4-6
24703983132,Christian Piedad,Johnson Central,1-8,1-7,1-8
25255219132,Christian Prietto-Bottoms,Paducah Tilghman,22-15,23-16,22-15
24763981132,Christian Robinson,Christian County,10-12,10-13,10-12
25298397132,Christian Smith,Central,16-27,15-27,16-27
25940356132,Christian Watkins,Phelps,3-19,3-19,3-18
25320354132,Christian Wheeler,Greenup County,23-11,23-11,23-10
24668318132,Christopher Arrenga-Mendez,Newport,20-12,22-11,19-12
25258967132,Christopher Moore,Eastern,7-0,8-0,7-0
24793318132,Clayton Badida,Conner,52-7,52-7,52-6
24654363132,Clayton Bradley,Montgomery County,23-8,24-8,22-8
24694053132,Clayton Lawson,Apollo,23-19,4-5,11-15
24694064132,Clayton Pendley,Apollo,30-12,7-5,16-11
24927685132,Clayton Roberts,Great Crossing,15-13,5-2,12-12
24927554132,Clayton Shaddix,Great Crossing,34-10,13-4,23-6
24923725132,Codey Tayler,Mccreary Central,16-8,16-9,16-8
25284015132,Cody Malin,Scott,5-20,5-16,5-20
24653953132,Colby Ikeard,Daviess County,11-20,12-20,11-20
24914166132,Cole Brumleve,St. Xavier,17-13,16-11,17-13
25293245132,Cole Christian,Ashland Blazer,51-7,51-7,51-6
25157291132,Cole Farris,Tates Creek,3-7,2-7,3-7
24793322132,Cole Herkner,Conner,21-20,21-20,21-19
24660011132,Cole Hogan,North Oldham,27-31,27-30,27-31
25336766132,Cole Holmes,Valley,4-8,4-9,4-8
25336706132,Cole Lankford,Valley,5-12,5-14,5-12
25234070132,Cole Sanderfer,Atherton,7-11,7-11,7-10
24882132132,Cole Sherill,Caldwell County,41-8,41-5,41-7
25075625132,Colin Stone,Spencer County,20-14,19-12,19-14
24668194132,Collin Fulkerson,Central Hardin,10-4,9-4,9-4
25105999132,Collin Jackson,Thomas Nelson,2-3,0-3,2-3
24694063132,Colton Hardy,Apollo,33-16,7-4,20-9
26069850132,Colton Johns,Lexington Christian,10-12,8-6,10-11
24655016132,Colton Lewis,Pleasure Ridge Park,40-3,35-3,40-3
25239817132,Colton VanScyoc,Central Hardin,10-8,13-8,10-8
24659827132,Conner Webb,Male,18-18,18-18,16-18
24883206132,Connor Metcalf,LaRue County,13-8,14-8,13-7
24950894132,Conor Zamplione,Paul Laurence Dunbar,4-6,4-5,4-6
25134377132,Cooper Caudill,Hazard,6-3,6-1,6-3
27003989132,Cooper Scott,Pikeville,11-3,12-3,11-3
24954956132,Craig Briggs,Covington Catholic,40-16,40-17,39-15
24801351132,Crew Mack,South Warren,12-8,1-1,5-5
24666794132,Curtis Henderson,Harrison County,28-5,28-5,26-5
24664201132,DJ Wilson,Paducah Tilghman,37-9,38-9,37-9
25415727132,DJ Wren,Lynn Camp,13-3,0-0,6-3
24864854132,Dakota Blacklock,Ohio County,46-7,46-6,46-7
24990188132,Dakota Hatton,East Jessamine,19-13,20-13,19-13
24867848132,Dallas Eidson,Knox Central,3-6,1-0,1-3
24985737132,Dallas Ferguson,Spencer County,10-10,10-9,10-10
26897196132,Dallas Sergent,Harlan County,10-6,10-4,10-5
25694764132,Dallas Woodard,North Hardin,0-4,0-3,0-4
25528362132,Dalton Chandler,Calloway County,7-10,7-10,6-10
24687833132,Dalton Jones,Bell County,1-5,1-4,1-5
26011885132,Dalton Napier,Lawrence County,8-5,8-6,8-6
25371367132,Damien Cheek,Martin County,6-4,2-2,3-3
25267782132,Damine Smith,Letcher County Central,0-5,0-4,0-5
24694061132,Damon Crockett,Apollo,27-7,3-4,14-5
24892331132,Dan Molowayi,Fern Creek,32-21,32-21,32-20
24914171132,Daniel Jaso,St. Xavier,22-11,18-9,22-11
24654376132,Daniel Larrainza,Montgomery County,12-19,12-20,12-19
25686514132,Daniel Martinez,Bryan Station,4-7,5-8,4-7
24950814132,Daniel McClellan,Paul Laurence Dunbar,14-6,12-6,14-6
25454929132,Daniel Sabato,Western,24-19,22-19,24-19
25298712132,Daniel Stark,Nelson County,2-8,2-7,2-8
25601666132,Dante Davis,Belfry,28-10,29-10,28-10
24668198132,Danyael Parent,Central Hardin,32-5,36-5,32-5
25694609132,Darius Williams,North Hardin,7-11,7-10,7-11
25301167132,Darwin Jiminez Alcala,Lafayette,6-20,6-19,6-20
24927722132,Daven Nix,Great Crossing,3-12,2-4,2-12
24990860132,Davi Johnson,North Bullitt,12-3,13-3,12-3
25303726132,David Nusspickel,Hazard,10-8,9-7,9-8
24806935132,Davin Skinner,West Carter,34-6,14-4,25-6
25082105132,Dayten Payne,Fort Campbell,3-6,3-6,2-6
24927668132,Deacon Cano,Great Crossing,22-12,8-3,19-12
24699639132,Deacon Heisler,Campbell County,34-6,35-6,34-6
25593135132,Deandray Burnett,Waggener,0-10,0-6,0-10
24707215132,Deegan Brown,Bethlehem,5-19,5-16,5-19
24907898132,Demetrion Page,Pleasure Ridge Park,28-10,25-10,27-10
24806939132,Derek Williams,West Carter,14-8,7-3,8-7
25415582132,Derrick Bargo,Lynn Camp,0-1,0-0,0-1
24668201132,Derrick Johnson,Central Hardin,19-7,20-7,19-6
25946459132,Destin Basemore,Central,10-7,8-7,10-7
25415661132,Destiny Chancellor,Lynn Camp,1-0,0-0,0-0
25593427132,Deuel Hatchett,Waggener,2-2,0-0,2-2
25157324132,Devan Young,Tates Creek,1-2,1-1,1-2
26813279132,Devaun Hall,Moore,5-6,5-6,5-5
25555125132,Devin Hall,Green County,21-6,22-6,20-6
25601360132,Devin Smith,Belfry,9-5,9-5,8-5
24664225132,Dewayne Wills,Paducah Tilghman,29-20,29-21,26-19
24707034132,Dex Wilkerson,Doss,25-12,26-12,25-11
25407569132,Diego Pelletier,Madison Central,31-6,29-6,31-5
26069974132,Dillion Sargent,Lexington Christian,4-12,3-9,3-11
25258582132,Dillon Staley,Eastern,6-8,6-9,6-8
24772919132,Dominic Padilla,Franklin County,7-18,7-19,7-18
25258578132,Dominick Goatley,Eastern,22-5,23-5,22-5
25131963132,Domonique Bryant,McCracken County,16-28,16-28,14-28
24803502132,Don Sappenfield,Apollo,0-1,0-0,0-1
25407242132,Donovan Hoover,Wayne County,21-28,21-26,21-28
25593830132,Donovan Smith,Waggener,7-8,3-6,7-8
24655609132,Draden Levine,Western,5-3,4-3,5-3
24660016132,Drew Stearman,North Oldham,57-8,58-8,56-8
24807473132,Dylan Canterna,Bethlehem,10-19,10-15,10-19
25531925132,Dylan Clem,Harlan County,6-11,6-10,6-11
26912595132,Dylan Dye,Martin County,3-2,0-0,2-2
26530104132,Dylan Hernandez,Central Hardin,9-7,9-8,9-7
24794598132,Dylan Neary,Frederick Douglass,15-26,15-24,16-25
24703978132,Dylan Peck,Johnson Central,12-8,12-8,10-8
24970489132,Dylan Walls,Bullitt Central,31-9,32-9,30-9
24694072132,Dylan White,Apollo,5-14,0-1,1-10
26912613132,Easton Stone,Martin County,6-3,0-0,2-1
25157346132,Edress Kamyab,Tates Creek,0-3,0-1,0-3
25075523132,Eli Benjamin,Spencer County,5-13,5-11,5-13
24883211132,Eli Foley,LaRue County,7-8,5-8,7-8
26069312132,Eli Grigsby,Lexington Christian,6-8,3-5,3-8
24659797132,Eli Lacefield,Male,40-13,40-13,39-13
26659702132,Eli McCary,North Hardin,13-6,13-4,13-5
24914188132,Eli Williams,St. Xavier,19-12,17-9,19-11
25112384132,Elijah Adkins,Simon Kenton,14-32,14-33,14-32
25102541132,Elijah Cottle,Henry Clay,9-12,8-11,9-12
24666796132,Elijah Gonzalez,Harrison County,5-5,4-5,5-5
25853009132,Elijah Maynard,Ashland Blazer,22-8,22-8,20-8
25297552132,Elijah McCormick,Central,16-10,16-10,16-9
24657578132,Elijah Motsch,Tates Creek,1-3,0-3,1-2
25112237132,Elijah Mullins,Simon Kenton,5-5,4-5,5-5
24655017132,Elijah Nolan,Pleasure Ridge Park,14-16,11-14,14-16
25136541132,Elijah Pirani,Whitley County,20-12,20-12,19-12
25132045132,Elliot Houser,McCracken County,16-19,17-19,16-19
26139416132,Elliott Easter,Trinity (Louisville),18-21,18-21,17-21
24806953132,Ellis Kidwell,West Carter,18-15,7-6,11-13
25452675132,Emari Simon,John Hardin,23-11,22-11,23-11
24954766132,Emilio Rodriguez,Covington Catholic,32-24,33-24,31-24
24666614132,Emmanuel Ndayamba,Moore,43-7,43-7,41-7
25284033132,Emmett Nunn,Scott,6-16,6-15,6-16
24928168132,Enedino Robles,Great Crossing,1-8,0-4,1-7
25261068132,Eric Castro,North Hardin,19-9,17-7,19-9
25694492132,Eric McCarthy,Owensboro Catholic,13-18,5-10,5-13
24822316132,Erick Tellez-Molina,Desales,4-7,3-7,4-7
24772950132,Ethan Caldwell,Anderson County,28-8,28-8,27-8
24713682132,Ethan Collins,Knott County Central,10-11,11-11,10-11
25495336132,Ethan Crabtree,Trigg County,10-9,10-8,10-9
25839733132,Ethan Gatlin,Corbin,18-12,17-12,18-12
24660023132,Ethan Heady,North Oldham,41-26,41-26,41-25
25210892132,Ethan Justice,Pike County Central,9-14,9-14,8-14
25940207132,Ethan Layne,Phelps,9-14,9-15,9-14
24664226132,Ethan O`Malley,Paducah Tilghman,29-13,29-13,29-12
25092518132,Ethan Piasecki,Dixie Heights,18-11,19-11,18-11
24927556132,Ethan Sentelle,Great Crossing,42-7,18-4,27-4
24806944132,Ethan Swearingen,West Carter,27-12,12-6,21-11
25346345132,Evan Blackburn,Pulaski County,10-7,8-7,10-7
24696378132,Evan Browning,Boyle County,37-10,36-10,36-10
25071020132,Evan Graham,Christian County,0-6,0-6,0-5
24713060132,Evan Henshaw,Henderson County,25-17,25-17,25-16
25297707132,Evan Roe,Central,16-20,16-21,15-19
24801014132,Evelyn Hill,Frederick Douglass,6-8,7-6,6-8
24814146132,Everett Whittenburg,Fern Creek,37-13,38-13,37-12
25100062132,Ewan Hammers,Dixie Heights,1-3,1-3,1-2
24849624132,Ezra Vester,Seneca,15-5,16-5,15-5
24951424132,Fahed Hjazeen,Paul Laurence Dunbar,3-7,3-6,3-7
25102354132,GAVYN KINLEY,Madison Central,25-12,25-12,25-11
25100310132,GRAYSON SMITH,Madison Central,28-9,28-9,26-9
24772957132,Gabe Gonzalez,Anderson County,29-12,29-12,27-12
25268529132,Gabe Hopper,Simon Kenton,11-4,10-4,11-4
24867215132,Gabriel Jackson,Knox Central,2-1,0-1,2-1
26403279132,Gabriel Kays,Trinity (Louisville),15-7,15-7,14-7
25558886132,Gabriel Zalucki,Fulton City,1-9,1-5,1-9
25299415132,Gadi Niyogushimwa,Central,3-11,3-10,3-11
25261079132,Gage Echlin,North Hardin,19-10,18-8,18-10
25149888132,Gage Logan,Hazard,20-5,19-5,20-5
25148711132,Gannon Mullins,Hazard,12-5,11-3,12-5
24864730132,Garrison Messer,Ohio County,41-14,41-13,41-14
24662595132,Gavin Becker,South Oldham,35-11,36-12,35-11
24657569132,Gavin Belcher,Tates Creek,26-10,24-10,26-9
25099841132,Gavin Byrne,Dixie Heights,6-9,6-8,6-9
24783524132,Gavin Huffman,Highlands,3-8,1-5,1-7
25403287132,Gavin Jordan,Knox Central,16-19,5-7,10-18
25994106132,Gavin Kline,Trigg County,12-8,11-8,12-7
25371509132,Gavin Stepp,Martin County,14-17,8-6,8-10
25694465132,Gavin Thomas,North Hardin,12-15,10-13,12-15
24991144132,Gavin Vonhandorf,Walton-Verona,5-17,1-9,1-15
25136392132,Gentry Patrick,Whitley County,12-16,12-16,12-15
24793338132,Geoff Brown,Conner,8-12,10-12,8-12
25507836132,Geofrey Reeve,St. Xavier,1-1,1-0,1-1
24666798132,George Dennis,Harrison County,32-1,30-1,32-1
25371366132,George Lemaster,Martin County,19-13,10-9,12-11
24778486132,Gio Mareno,Boone County,14-7,12-7,13-7
