id,name,team,canon,acc,list
740781094,Avery Love,Daviess County,23-25,22-25,23-24
537503013,BRADAN MAYS,Madison Central,3-5,2-5,3-5
554083010,Bailey Medley,Meade County,34-23,35-23,34-23
536794010,Ben Bush,Central,17-27,17-28,17-26
527471013,Ben Fooks,Bourbon County,25-7,25-8,24-7
538703010,Ben Geisenhof,Oldham County,4-3,4-2,4-3
9732349009,Ben Lundy,South Oldham,35-17,34-17,34-16
621077011,Ben Magnus,North Oldham,5-7,6-7,5-7
9834027009,Ben Nason,Conner,2-9,2-9,2-8
42708123,Benjamin Deprest,St. Xavier,22-13,22-13,22-11
540492013,Benjamin Rush,Boyle County,3-9,3-10,3-9
548390013,Berk Watts,Scott County,20-12,20-11,20-12
729144094,Billy Norman,Tates Creek,4-7,2-6,4-7
558474010,Blaine Werle,Bullitt East,9-15,9-13,9-15
896967076,Blake Day,Ashland Blazer,32-6,32-5,32-6
527482013,Blake Evans,Pleasure Ridge Park,43-4,39-4,43-4
26674123,Blake Roth,Walton Verona,41-11,41-11,40-11
804764071,Blake Smith,Central Hardin,0-5,0-4,0-5
917540076,Blandon Beeler,Bullitt Central,15-14,15-13,15-14
804759071,Blandon Frye,Central Hardin,15-22,15-21,15-22
9732353009,Brad Bailey,South Oldham,31-17,30-17,30-16
9885127009,Braden Ferguson,Bryan Station,4-17,4-13,4-17
26672123,Braden Mulcahy,Walton Verona,34-9,34-9,34-8
538785010,Bradley Miller,Taylor County,34-9,30-8,34-9
773312094,Brady Taylor,Johnson Central,35-6,36-6,35-6
816935071,Brandon Bruner,Bryan Station,11-15,11-12,11-14
730056094,Brandon Chambers,Bardstown,15-18,15-16,15-18
580823013,Brandon Coons,Southern,9-13,9-14,9-13
864494076,Brandon Freed,Franklin County,1-7,1-6,1-7
538779010,Brandon Miller,Taylor County,53-8,55-7,51-8
843230107,Brandon Peay,Daviess County,7-9,8-8,7-9
816945071,Brandon Vera,Bryan Station,22-18,20-16,22-17
743854094,Brandon Williams,North Hardin,22-27,23-28,22-27
9776221009,Brandyn Robertson,Central,48-11,48-12,48-10
532722010,Braxton Newton,Mccreary Central,2-2,3-2,2-2
740779094,Brayden Davis,Daviess County,18-38,20-37,18-38
895002076,Brayden Jude,Sheldon Clark,4-21,5-21,4-21
559556013,Brendan Pye,Scott,51-3,51-3,50-3
737270094,Brenden Becker,North Hardin,35-13,36-13,35-13
885019076,Brennan Clark,Woodford County,2-4,2-6,2-4
9834694009,Brennan Rouse,Paducah Tilghman,4-24,4-25,4-24
894988076,Brent Burke,Sheldon Clark,33-6,34-6,33-6
9739212009,Brett Holsclaw,Trinity (Louisville),0-2,0-1,0-2
9871152009,Brett Lampe,Covington Catholic,15-15,15-15,14-15
538786010,Brett Shea,Oldham County,30-15,27-14,30-15
860332107,Brian Kellogg,Nelson County,11-12,12-12,11-12
544217010,Brian Roberts,Boone County,5-19,5-17,5-18
23020123,Briar Roberts,Trinity (Whitesville),19-13,19-12,19-13
983284076,Brody Haverstick,John Hardin,34-10,33-10,34-10
558470010,Bryce Duerk,Bullitt East,10-14,10-13,10-14
528804011,Bryce Moberly,North Oldham,47-19,49-20,46-19
9777536009,Bryce Sheffer,Union County,29-0,28-0,29-0
876591076,Bryson Armstrong,Western Hills,11-3,9-2,11-3
816941071,Bryson Fields,Bryan Station,8-14,7-12,8-14
846747076,Bryson Gray,Apollo,18-21,17-21,17-21
847134107,CJ Cardwell,Woodford County,25-6,26-6,25-6
1110712076,Cade Crume,Apollo,6-7,6-5,6-7
557579010,Cage Spicer,Holmes,30-16,29-15,29-16
9732352009,Caine Boyer,South Oldham,13-12,12-11,13-12
843989076,Caitlin Powers,Calloway County,9-28,9-27,9-28
538821010,Caleb Bergquist,Oldham County,13-9,10-8,13-9
929565076,Caleb Campbell,Danville,15-22,16-23,15-22
551621010,Caleb Cook,Letcher County Central,8-11,9-11,8-11
632987011,Caleb Hunley,Lafayette,3-3,4-4,3-3
737392094,Caleb Johnson,Madison Southern,4-22,4-21,4-22
951302076,Caleb Lane,Valley,36-10,37-12,36-10
740754094,Caleb Lebaron,Daviess County,14-16,14-15,14-16
47511123,Caleb Martin,Trigg County,1-10,1-11,1-10
729258094,Caleb Mills,Trinity (Whitesville),19-16,19-14,19-16
558456010,Caleb Strobel,Bullitt East,1-2,2-2,1-2
846740076,Cameron Baker,Apollo,13-19,13-18,13-18
864624076,Cameron Bixler,Franklin County,40-13,37-12,38-13
731151094,Cameron Coleman,Christian County,12-7,11-7,11-7
851247076,Cameron Dunaway,Montgomery County,0-5,0-3,0-5
576223013,Cameron Isaacs,Seneca,7-8,7-8,6-8
876628076,Cameron Purvis,Western Hills,13-16,13-15,13-16
42701123,Cameron Ward,St. Xavier,32-8,32-8,30-8
853186076,Carley O`Neill,Bullitt East,1-12,1-9,1-12
868599071,Carlos Asisco,Jeffersontown,1-6,0-3,1-6
9777534009,Carlos Perry,Union County,7-13,7-13,7-12
538812010,Carson Deckard,Oldham County,42-6,40-6,42-6
876629076,Carson Smith,Western Hills,5-7,5-6,5-7
9735144009,Carter Riley,Desales,0-17,0-16,0-17
548365013,Cayden Graham,Scott County,30-11,31-10,30-11
544198010,CeJay Vaske,Boone County,15-26,15-27,15-26
9777532009,Chance Oxford,Union County,27-2,28-2,27-2
741917094,Chancellor Caldwell,Dupont Manual,24-8,20-8,24-8
9732358009,Charles Fubold,South Oldham,24-25,22-23,23-21
536798010,Charles Sanders,Central,11-16,11-17,11-14
949167076,Charlie Green,Waggener ,0-5,0-0,0-5
540440013,Chase Chadwell,Boyle County,5-8,4-7,5-8
836809076,Chase Stephens,Prestonsburg,16-5,17-5,16-5
547192013,Chase Wallace,John Hardin,33-13,32-13,32-13
847131107,Chase Yost,Woodford County,42-4,40-4,41-4
527464013,Chaz Blevins,Bourbon County,14-15,14-16,14-15
580479011,Chistopher Wooten,Fort Knox,16-21,16-19,16-21
753192094,Chris Allen,Moore,28-28,27-28,27-28
752970094,Chris Dues,Moore,24-11,24-9,24-9
930618076,Chris Haney,Pike County Central,7-9,7-10,7-9
876625076,Chris Hayes,Western Hills,12-17,12-16,12-17
529963013,Chris Morton,La Rue County,27-24,27-23,27-24
845652107,Christian Hale,Owensboro,12-16,11-17,12-15
560460013,Christian Potter,Lafayette,8-24,8-26,7-23
929423076,Christian Poynter,Danville,14-28,14-29,14-28
836757076,Christian Shelby,Henry Clay,34-12,33-12,34-12
951468076,Christian Solorzano,Valley,13-26,13-28,13-26
9836377009,Christopher Ashford,West Jessamine,14-5,16-7,14-5
560456013,Clark Gookin,Lafayette,6-6,6-7,6-6
540443013,Clay Karsner,Boyle County,6-6,8-6,6-6
538696010,Clayton Anderson,Oldham County,5-6,5-5,5-6
42711123,Clayton Hanson,St. Xavier,17-2,16-2,17-2
549977013,Clayton Pusateri,Trinity (Louisville),1-3,1-2,1-3
559855011,Cody Curry,Taylor County,19-30,21-29,18-27
9871127009,Cody Kramer,Covington Catholic,17-9,17-10,17-8
753156094,Cody Melton,Moore,33-23,29-21,30-22
929154076,Cody Porter,Waggener ,2-6,0-0,2-6
860333107,Cody Price,Nelson County,5-12,5-13,5-12
559580013,Cody Roland,Scott,53-8,52-8,53-8
527532011,Colby Culver,Calloway County,51-4,50-4,50-4
9735141009,Colby Stratman,Desales,16-12,16-12,15-12
804752071,Cole Riney,Central Hardin,38-14,38-13,38-14
580476011,Cole Wilson,Fort Knox,10-12,8-12,9-12
47503123,Colin Stevens,Trigg County,29-12,28-12,29-12
9733699009,Colin Walls,Caldwell County,12-12,12-14,12-12
843806076,Collin Barrett,Campbell County,30-10,30-11,30-10
541002013,Collin Cornish,Nelson County,13-11,14-11,13-11
540444013,Collin McGlone,Boyle County,22-23,22-24,22-23
533951013,Colton Lampe,Fern Creek,21-5,22-5,21-5
9736549009,Colton Lynn,Ohio County,9-9,7-9,9-9
26678123,Colton Maines,Walton Verona,10-23,9-23,10-23
930544076,Colton Newsome,Pike County Central,9-11,9-11,9-10
47506123,Colton Stoner,Trigg County,20-11,21-11,20-11
532727010,Conner Ball,Mccreary Central,24-13,24-14,24-13
546209013,Connor Hideg,McCracken County,2-3,2-2,2-3
852517071,Connor McCubbin,South Oldham,12-13,11-15,12-13
741913094,Connor Ridenour,Dupont Manual,12-15,10-16,12-14
544194010,Cordell Vaske,Boone County,27-22,27-21,27-20
836759076,Cristian Guererro,Henry Clay,4-6,3-5,4-6
1009512076,Cristian Lopez,Owensboro,15-13,15-12,15-12
961846076,Curtis Alexander,Seneca,3-5,4-5,3-5
537500013,DANIEL BAKER,Madison Central,30-9,27-7,30-9
847145107,DJ Bernabe,Woodford County,2-5,2-3,2-5
537502013,DYLAN MAYS,Madison Central,32-9,30-7,32-9
878480076,D`Angelo Mancino,Simon Kenton,6-14,6-15,6-14
547201013,Dakota Jarvis,John Hardin,15-16,15-15,15-15
895025076,Dakota Putnam,Sheldon Clark,36-9,37-9,36-9
538777010,Dakota Santiago,Taylor County,11-6,10-5,10-6
42685123,Dallas Miles,St. Xavier,31-9,32-9,31-8
554072010,Dalton Jett,Meade County,51-7,52-7,51-7
1175630076,Damian Mattingly,Valley,4-3,4-4,4-3
538823010,Damien Calderon,Oldham County,17-9,14-7,17-9
9776224009,Damon Smith,Central,27-25,27-25,27-24
9837257009,Damoreon Travis,Jeffersontown,18-4,15-4,17-4
816939071,Daniel Bruner,Bryan Station,7-16,6-14,7-16
549983013,Daniel Langford,Trinity (Louisville),6-10,2-9,6-10
538982010,Daniel Myers,Male,8-20,8-19,8-20
575797013,Daniel Nowlin,Anderson County,5-10,5-9,5-10
851351076,Daniel Pecina,Montgomery County,6-8,6-6,6-8
527588010,Daniel Wagner,North Bullitt,5-6,5-5,5-6
853513107,Daniel Wohlforth,Whitley County,18-17,17-17,17-16
10295443009,Daniell Kimbell,Oldham County,10-5,6-2,10-5
1272568076,Dante Castellano,Simon Kenton,39-2,40-2,39-2
872231076,Darian Camery,John Hardin,26-21,25-20,26-20
529967013,Darian Morrison,La Rue County,4-3,3-3,4-3
621984013,Darian Story,Trinity (Louisville),15-5,14-4,14-5
529810013,Darion Sherfield,Iroquois,6-5,7-8,6-5
9776219009,Darius Calloway,Central,24-9,24-9,23-9
576219013,Darlington Gaye,Seneca,6-1,7-1,6-1
545611010,Darrian Akers,Pikeville,4-7,4-5,4-7
527585010,David Ashley,North Bullitt,17-3,17-3,16-3
546227013,David Conner,McCracken County,14-10,12-9,14-10
846732076,David Gerkin,Apollo,23-13,22-13,23-13
527527011,David Woods,Calloway County,43-1,42-1,42-1
529972013,Davis Noah,La Rue County,58-6,57-6,58-7
542998011,Davonte Calloway,Central,5-9,5-8,5-9
834678076,Dawson Bingham,La Rue County,38-10,37-9,36-10
851406076,Dax Hays,Montgomery County,40-11,36-11,39-11
9828697009,Deion Lane,Hopkinsville,19-14,21-13,19-14
9735143009,Dejaun Watkins,Desales,21-18,21-17,20-18
9777525009,Demetrius Griffiin,Union County,3-6,2-7,3-6
42695123,Denis Diemer,St. Xavier,5-6,4-6,5-6
862397076,Derek Ringlen,Doss,24-7,18-6,23-7
540448013,Derrick Witmer,Boyle County,31-11,30-11,31-11
951593076,Desmond Lewis,Valley,50-10,52-10,49-10
850127107,Devaughn Richardson,Fern Creek,11-12,12-12,10-12
773317094,Devin Johnson,Johnson Central,11-3,12-3,11-3
558553010,Devon Henley,Bullitt East,33-10,35-8,33-9
876632076,Devon Thomas,Western Hills,11-17,11-15,11-16
532861011,Devyn Whirles,Bourbon County,13-15,13-15,13-14
870656076,Dewey Wisdom,Bullitt East,32-12,31-13,32-12
836593076,Dillard Cupp,Whitley County,4-8,4-7,4-8
538781010,Dillon Whitakr,Taylor County,29-23,26-20,28-20
557562010,Diontae Rone,Holmes,41-13,41-13,40-13
557585010,Dmitrius Butler,Holmes,15-9,15-9,15-8
576378010,DoRayquan Garrison,Lafayette,17-23,20-24,17-21
983349076,Dominic Hope,John Hardin,15-14,15-13,14-13
929424076,Don Harris,Danville,40-8,42-9,40-8
30282123,Donal Troxell,Wayne County,15-6,15-6,14-6
527481013,Donald Evans,Pleasure Ridge Park,25-8,26-8,25-8
856514107,Donovan Evans,Pleasure Ridge Park,26-21,26-23,26-21
43862123,Donovan Page,Cooper,9-10,9-9,8-9
563955010,Drevon Jones,Newport,40-15,39-15,40-15
532728010,Drew Adams,Mccreary Central,22-24,23-24,22-24
532730010,Drew Bell,Mccreary Central,3-6,4-6,3-6
528792011,Drew Johnson,North Oldham,32-16,33-17,31-14
845648107,Dustin Doss,Owensboro,4-9,4-10,4-9
530460010,Dustin Montgomery,Christian County,13-11,11-11,13-11
1023351076,Dwayne Johnson,Eastern,24-9,23-8,24-9
527523011,Dylan Bell,Calloway County,15-27,15-26,15-26
847127107,Dylan Bourne,Woodford County,7-14,6-15,7-14
804737071,Dylan Crouch,Central Hardin,22-28,22-27,22-28
9733713009,Dylan Gray,Caldwell County,41-5,42-5,41-5
1677350076,Dylan Halsel,North Hardin,4-7,4-8,4-7
9736550009,Dylan Lynn,Ohio County,12-13,11-13,12-13
9730728009,Dylan Martin,McCracken County,17-5,15-5,17-5
843235107,Dylan Thompson,Daviess County,6-15,5-14,6-15
9733700009,Dylan Walls,Caldwell County,21-11,23-12,21-11
961681076,Eber Alfaro,Seneca,0-3,0-4,0-3
579387013,Eddison Niyilema,Shawnee,3-11,3-12,3-10
867971076,Edwing Coronado,Bardstown,24-16,24-15,24-16
559579013,Eli Bell,Scott,9-19,9-18,9-18
546201013,Eli Peyton,McCracken County,4-8,3-7,4-8
538964011,Eli Soeder,Oldham County,11-13,11-11,11-13
826935071,Elias Rodriquez,Tates Creek,14-15,15-15,14-15
623339013,Elijah Conley,Johnson Central,0-2,0-1,0-2
951503076,Elliott Marcum,Valley,0-2,0-3,0-2
9876478009,Emanuel Chenault,Lafayette,6-7,5-8,6-7
9834028009,Emmanuel Merkel,Conner,17-24,17-24,16-23
558584010,Emmit Johnson,Bullitt East,6-14,6-13,6-14
731943094,Enrique Rico,Central Hardin,8-11,7-10,8-11
929418076,Eric Bloh,Danville,35-16,37-16,35-16
545612010,Eric Green,Pikeville,12-10,11-8,12-10
737268094,Eric Mears,North Hardin,11-19,11-19,11-18
949546076,Eric Watson,Waggener ,5-8,0-0,3-8
575780013,Ethan Fowler,Anderson County,20-16,20-15,20-16
47502123,Ethan Futrell,Trigg County,23-14,23-13,23-14
730061094,Ethan Hennessey,Bardstown,8-8,7-8,8-8
933112076,Ethan Johnson,Montgomery County,2-5,2-3,2-5
528795011,Ethan Murphy,North Oldham,30-23,34-24,30-23
866126076,Ethan Wells,University Heights,7-11,8-10,6-10
876590076,Ethan Woolums,Western Hills,10-6,9-6,10-6
576328013,Eulric Ware,Seneca,3-7,4-7,3-7
9735125009,Evan Allen,Desales,21-17,21-17,20-17
663852010,Evan Fuson,Trinity (Louisville),3-6,1-5,3-6
876623076,Evan Hanus,Western Hills,19-16,18-14,19-16
46138123,Evan Searce,Paul Dunbar,10-21,9-21,9-21
575789013,Everett Marret,Anderson County,6-2,5-2,6-2
848367107,Evion Thornton,North Hardin,32-11,31-11,32-11
740761094,Ezeliel Lebaron,Daviess County,17-26,16-27,16-26
9735404009,Fernando Cruz,South Oldham,6-13,6-12,5-12
816943071,Fernando Munoz,Bryan Station,8-11,7-9,8-11
951417076,Francisco Banales,Valley,8-26,9-21,8-25
537506013,GAVIN WILLIAMS,Madison Central,17-6,15-4,17-6
537491013,GENTRY DECK,Madison Central,46-5,45-3,46-5
773311094,GEORDAN BLANTON,Johnson Central,39-1,34-1,39-1
9777474009,Gabe Adams,Union County,23-4,23-4,23-3
528813011,Gabe Bobay,North Oldham,25-6,27-6,25-6
740748094,Gabriel Christian,Daviess County,7-33,7-34,6-33
565776011,Gabriel Elmore,Atherton,4-12,4-13,4-11
729140094,Gabriel Francis,Tates Creek,13-15,12-15,13-15
832581071,Gage Fowler,Christian County,11-4,11-4,10-4
850121107,Gage Gray,Fern Creek,10-16,10-15,10-15
542693013,Gage Morgeson,Fairdale,3-8,3-7,3-8
538776010,Gage Parker,Taylor County,3-2,2-2,3-2
729135094,Garrett Belcher,Tates Creek,18-21,19-20,18-21
845662107,Garrett Ogle,Owensboro,7-13,9-13,7-13
929417076,Garron Moody,Danville,30-19,29-18,30-19
847124107,Gavin Andreoni,Woodford County,1-4,1-5,1-4
9736545009,Gavin English,Ohio County,19-14,19-13,19-14
930554076,Gavin Hunt,Pike County Central,31-10,31-10,31-9
534365010,Gavin Thomas,Fairdale,6-6,5-6,6-6
9730729009,Gavynn Davis,McCracken County,9-11,7-10,9-11
559576013,Gerald Seeney,Scott,39-16,39-16,36-16
9885132009,Giovani Watson,Bryan Station,7-12,5-12,6-13
527476013,Graham Davis,Pleasure Ridge Park,41-11,42-11,39-12
545610010,Grant Holland,Pikeville,6-8,6-6,6-8
9739201009,Grant Smith,Trinity (Louisville),1-5,1-4,1-5
9777526009,Greg Hale,Union County,3-3,3-2,3-3
559859011,Greg Lopez,Taylor County,3-22,3-19,3-20
859526076,Griffin Dulak,John Hardin,29-11,29-11,28-11
9773224009,Grover Russell,Central,25-14,25-14,24-14
9836372009,Gunner Krupp,West Jessamine,6-14,8-16,6-14
538984010,Harry Drepaul,Male,16-23,15-23,16-23
836897076,Hayden Sheroan,Henry Clay,25-14,23-14,24-14
862456076,Henry Vaughn,Doss,6-8,0-7,5-8
856512107,Hong Le,Pleasure Ridge Park,3-13,3-14,3-13
862408076,Hong Thung,Doss,4-7,3-6,4-7
863065076,Hunter Arthur,Campbell County,6-6,6-5,6-6
546228013,Hunter Bradley,McCracken County,7-4,6-4,7-4
554112010,Hunter Butler,Meade County,31-19,31-18,31-18
538944011,Hunter Elkins,Oldham County,13-23,13-22,13-23
878391076,Hunter Mancino,Simon Kenton,8-10,9-10,8-10
45851123,Hunter Missildine,Boyle County,17-12,18-13,17-12
26668123,Hunter Ruber,Walton Verona,38-6,39-6,38-6
9730724009,Hunter Vlach,McCracken County,5-8,4-6,5-7
565792011,Ian Bright,Atherton,4-19,4-19,4-17
9739209009,Ian Dawson,Trinity (Louisville),0-7,0-6,0-7
633015011,Ian Sexton,Lafayette,1-2,1-3,1-2
47508123,Isaac Aguiar,Trigg County,21-14,22-14,21-14
42699123,Isaac Marret,St. Xavier,26-7,24-7,25-7
9733715009,Isac Predes,Caldwell County,3-21,3-24,3-21
737271094,Isacc Nichols,North Hardin,35-12,36-12,34-12
538822010,Isaiah Hale,Oldham County,25-14,24-11,25-14
753110094,Isaiah Newberry,Moore,39-17,37-17,37-17
951602076,Isander Santiago Reyes,Valley,30-13,32-13,30-13
731147094,Ishmael Griffie,Christian County,28-16,27-15,27-16
804747071,Isiah Davis,Central Hardin,4-9,4-8,4-9
26664123,Isiah Macaraniag,Walton Verona,37-14,37-14,37-13
929415076,Isiah Scott,Danville,13-12,15-12,13-12
847142107,Isreal Angeles,Woodford County,23-20,25-19,23-20
540449013,Issiah Isaac,Boyle County,35-14,36-16,35-13
536791010,Izhea Barnes,Central,8-19,8-18,8-19
537507013,JACK LINSEY,Madison Central,19-8,19-7,19-8
9836373009,JC Diehl,West Jessamine,14-10,14-11,14-9
30254123,JD Criswell,Wayne County,43-7,43-8,43-7
537496013,JOEY STUART,Madison Central,34-21,33-19,34-21
887956076,JORDAN AIKHARY,Madison Central,20-18,21-14,20-18
563966010,JT Daniels,Newport,38-21,38-22,38-21
529976013,JT Holcomb,La Rue County,5-7,5-6,5-7
730063094,JT King,Bardstown,16-8,16-7,16-8
879896076,JaRon Nicholas,Hopkinsville,8-6,9-7,8-5
951402076,Ja`Quaye Effinger,Valley,15-10,17-10,15-10
741319094,Jabin Hite,La Rue County,23-20,23-19,23-20
538813010,Jack Arend,Oldham County,1-3,2-2,1-3
538783010,Jack Brown,Taylor County,5-12,6-12,5-11
46242123,Jack Burton,Paul Dunbar,10-14,10-12,10-14
559586013,Jack Cunningham,Scott,36-18,37-18,34-18
847152107,Jack Hill,Woodford County,21-20,20-21,21-19
23022123,Jack Mills,Trinity (Whitesville),12-12,12-11,12-12
538127010,Jack Pence,Spencer County,16-13,16-14,16-12
9736547009,Jack Probus,Ohio County,36-10,36-12,36-10
560459013,Jack Raymond,Lafayette,23-16,23-14,21-14
9871151009,Jack Shields,Covington Catholic,10-15,10-15,10-14
9871157009,Jack Teller,Covington Catholic,3-20,3-20,3-19
42718123,Jack calvery,St. Xavier,12-4,12-5,12-4
538809010,Jackson Deckard,Oldham County,13-9,12-7,13-9
538780010,Jackson Grimsley,Taylor County,37-18,37-15,33-18
9871132009,Jackson Sora,Covington Catholic,9-10,10-11,10-9
538819010,Jacob Anderson,Oldham County,19-20,15-17,19-19
741915094,Jacob Bratcher,Dupont Manual,33-3,28-3,31-3
9777479009,Jacob Ellis,Union County,0-2,0-1,0-2
682776013,Jacob Fouts,Taylor County,1-4,1-3,1-4
856516107,Jacob Gravatte,Pleasure Ridge Park,7-18,7-19,7-18
538805010,Jacob Henley,Oldham County,29-6,25-6,29-6
527525011,Jacob Kramer,Calloway County,17-23,17-23,17-22
9894586009,Jacob McDowell,Daviess County,29-12,29-12,27-12
804762071,Jacob Norwood,Central Hardin,14-12,14-12,13-12
41469123,Jacob Peters,Dixie Heights,47-13,45-11,45-12
876637076,Jacob Rhody,Western Hills,11-16,11-14,11-16
540452013,Jacob Robbins,Boyle County,27-18,27-18,26-18
9871153009,Jacob Schaller,Covington Catholic,3-24,3-25,3-22
876592076,Jacob Smith,Western Hills,21-15,20-13,20-15
559589013,Jacob Thompson,Scott,27-21,27-21,23-21
545624010,Jacob Wilkerson,Pikeville,14-6,12-6,14-6
860331107,Jacobie Robertson,Nelson County,5-6,5-6,5-5
549982013,Jaelyn Hamilton,Trinity (Louisville),8-23,5-22,8-23
846743076,Jaiden Kendall,Apollo,17-29,16-29,16-29
951460076,Jaime Segura,Valley,3-17,3-18,3-17
853505107,Jaine Stephens,Whitley County,22-14,21-13,21-14
862311076,Jakari Speaks,Moore,3-6,3-5,3-6
529970013,Jake Gardner,La Rue County,11-7,11-7,10-6
846736076,Jake Insko,Apollo,47-4,46-4,47-4
558466010,Jake Lafever,Bullitt East,9-9,9-7,9-9
534382010,Jake Moseley,Fairdale,14-9,11-8,14-9
544213010,Jake Rich,Boone County,5-19,5-18,5-19
9871150009,Jake Stegman,Covington Catholic,3-15,3-15,3-14
731150094,Jakerion Merritt,Christian County,33-13,32-12,33-13
538784010,Jakob McClintic,Oldham County,13-4,12-5,13-4
527474013,Jalen Huff,Pleasure Ridge Park,38-10,39-10,38-10
9735139009,Jalen Polin,Desales,33-17,33-18,33-17
864751076,Jalen Wideman,Franklin County,11-16,10-16,11-16
862411076,Jalen Young,Doss,6-7,4-3,6-7
529811013,Jallayu Lawfield,Iroquois,7-8,8-11,7-8
872242076,Jalyn Redd,John Hardin,14-24,14-23,14-24
41493123,James Barrie,Dixie Heights,44-7,38-7,40-7
917524076,James Jones,Bullitt Central,12-26,12-25,12-26
558508010,James Nash,Bullitt East,39-12,36-12,38-12
730066094,James Render,Bardstown,16-22,16-21,16-21
41484123,James Scaggs,Dixie Heights,28-23,26-22,27-22
525556013,Jared Branch,Fern Creek,39-4,39-4,38-4
559602013,Jared Kelsay,Scott,33-10,34-9,32-10
565783011,Jared Muncaster,Atherton,9-11,8-11,9-10
40253123,Jaried Broich,Nelson County,18-8,19-8,18-8
30283123,Jarod Phillips,Wayne County,35-17,35-17,34-17
548382013,Jase Rhodus,Scott County,23-12,23-11,23-12
37302123,Jason Nguyen,Iroquois,0-2,0-4,0-2
