id,name,team,canon,acc,list
5318367132,Anthony (A.J.) Harvey,Christian County,19-10,18-9,19-9
6755143132,Anthony Barlow,Fern Creek,0-1,0-2,0-1
5380959132,Anthony Hall,Trigg County,2-14,2-15,2-14
5262187132,Anthony Jones,Doss,8-8,8-9,8-8
5129304132,Anthony Pierce,South Oldham,35-6,34-6,35-6
5223848132,Anthony Shadeh,Tates Creek,4-16,4-15,4-16
5376927132,Anthony Simpson,Mccreary Central,23-14,23-13,23-14
5478691132,Anthony Trogden,Owensboro,18-21,18-22,18-21
5093831132,Anthony Webster,Grant County,22-19,18-17,21-17
5714325132,Antonio Jackson,Seneca,4-11,4-11,4-10
5239187132,Antonio Mitchell,Iroquois,2-0,1-0,2-0
5239872132,Arthur Yah,Fern Creek,21-23,22-22,21-22
5211237132,Ashley Courtney,Woodford County,9-12,7-9,9-11
5277185132,Ashton Dingess,Boyd County,9-11,9-12,9-11
5633857132,Ashton Stone,Harrison County,7-8,6-7,7-7
5069233132,Ashur Jones,McCracken County,35-11,35-12,32-11
5239833132,Atorian Cook,Fern Creek,21-20,22-21,21-20
5441789132,Aubrey Burke,Valley,30-5,31-5,29-5
5553695132,Aubrey Miller,Bullitt Central,3-6,3-7,3-6
5859402132,Augusto Vidini,Harrison County,13-20,12-18,13-19
5556283132,Austin Adams,Paul Dunbar,2-4,3-5,2-4
5399202132,Austin Borders,Sheldon Clark,15-15,15-13,15-15
5124354132,Austin Gerling,East Jessamine,3-2,4-2,3-2
5099869132,Austin Hedges,Trinity (Louisville),24-7,23-7,23-7
5021112132,Austin Kaiser,Bullitt East,2-8,0-8,2-8
5076672132,Austin Peek,Bardstown,3-9,4-9,3-9
5171345132,Austin Richie,Madison Central,3-4,3-2,3-4
5290606132,Austin Shafer,Simon Kenton,26-16,27-16,26-15
5277075132,Austin White,Boyd County,3-3,3-2,3-3
5443000132,Avi Leffler,St. Xavier,5-14,6-13,6-13
6955874132,Ayden Norcross,Belfry,6-13,6-14,6-13
5629139132,Aydn Funkhouser,Harrison County,17-21,16-18,16-19
5309385132,Azariah Saunier,Lafayette,30-16,29-15,29-16
5172325132,BEN DAVIS,Scott County,3-10,3-11,3-10
5702366132,Barrett Hyden,Prestonsburg,0-6,0-5,0-6
6036275132,Ben Bush,Central,32-11,32-11,31-11
5122703132,Ben Rush,Boyle County,33-9,32-9,33-9
5485788132,Bill Bradley,Sayre,9-12,10-11,9-12
5633445132,Blade Sotelo,Fern Creek,3-7,2-4,3-7
5385246132,Blair Nichols,Perry County Central,18-15,16-14,18-14
5318135132,Blaize Cart,Apollo,13-29,13-28,13-28
5222447132,Blake Alvey,Fern Creek,2-10,2-9,2-10
5442299132,Blake Durham,St. Xavier,3-9,3-9,3-8
5071781132,Blake Fox,Oldham County,23-11,21-11,23-11
5128522132,Blake Hester,Ashland Blazer,13-11,11-8,11-9
6044945132,Blake Hurley,Belfry,10-6,11-6,10-5
5168382132,Blake Roland,Conner,13-18,13-19,13-18
7297037132,Blake Shipley,Harrison County,1-3,1-2,1-3
5069176132,Blake Smith,Central Hardin,11-9,11-8,11-9
5161036132,Blake Spink,Trinity (Louisville),5-8,6-6,5-8
5071888132,Blake Young,Oldham County,41-10,42-10,40-10
6044931132,Brad Lowe,Belfry,18-10,18-11,18-10
5079813132,Brad Miller,Taylor County,20-6,17-6,20-6
8297891132,Braden Ferguson,Bryan Station,2-2,2-0,2-0
5144801132,Bradley Smith,Henderson County,12-7,12-7,11-6
5071882132,Bradley Spegal,Oldham County,4-7,1-3,4-6
5099147132,Braedon Herron,North Hardin,27-9,26-9,27-8
5071742132,Brandon Baucus,Oldham County,5-10,3-9,5-10
5019306132,Brandon Bruner,Bryan Station,28-12,23-9,28-12
5019316132,Brandon Fields,Bryan Station,28-3,22-3,28-3
5130888132,Brandon Gibson,Walton Verona,39-17,39-15,38-15
6035700132,Brandon Key,Central,27-9,28-9,27-9
5532104132,Brandon Pruitt,Pikeville,23-11,24-11,21-11
6043957132,Brandon Richmond,Campbell County,34-14,33-14,34-14
5629438132,Brandon Sisson,Harrison County,16-9,15-7,16-9
5019317132,Brandon Vera,Bryan Station,28-3,27-3,28-3
5399175132,Branson Smith,Sheldon Clark,39-9,39-8,39-9
5385380132,Brasley Lewis,Perry County Central,14-20,15-21,14-20
6041913132,Braxton Turpin,Taylor County,11-11,10-9,10-11
5997511132,Brayden Cundiff,Atherton,21-13,21-14,21-12
5309550132,Brayden Giannone,Lafayette,38-4,37-3,36-4
5132492132,Brayden Henson,Grant County,30-11,25-7,29-8
5129491132,Brayden Minniard,South Oldham,11-12,11-12,10-12
5129933132,Braydon Kessinger,Spencer County,22-11,21-11,21-11
5099884132,Brendan Corley,Trinity (Louisville),18-14,16-12,18-14
5133409132,Brenden Wester,Male,17-18,17-17,17-18
5483735132,Brennan Burbage,Simon Kenton,3-10,3-12,3-10
5020989132,Brennan Caron,Ashland Blazer,24-12,21-10,20-10
5290204132,Brennan Conrad,Simon Kenton,28-17,29-18,28-17
5628417132,Brent Hudgins,Harrison County,44-11,38-11,42-10
5231402132,Brock Phipps,Bullitt Central,0-5,0-5,0-4
5144868132,Brock Wilkerson,Henderson County,3-10,3-11,3-10
5803760132,Bryan Cabrera,Waggener ,0-5,0-0,0-4
5326034132,Bryan Pratt,Meade County,40-5,39-5,40-5
5598080132,Bryce Edward-Burks,Central,16-18,17-17,16-18
5094140132,Bryce Martin,Grant County,17-23,14-19,17-21
5475614132,Bryce Moberly,North Oldham,33-6,34-6,33-6
5290469132,Bryce Towle,Frederick Douglass ,19-10,0-0,11-10
5628591132,Bryce Zumwalt,Harrison County,32-14,29-13,31-14
5488478132,Brysen Little,Central,26-16,27-15,26-15
5476524132,Bryson Armstrong,Western Hills,4-11,4-11,3-12
5019308132,Bryson Fields,Bryan Station,29-9,27-7,29-9
5634081132,Bubba Jackson,Harrison County,19-10,17-9,16-9
5279266132,Byron Pierce,Johnson Central,49-2,49-2,48-2
5082149132,CALEB MAHONY,Scott County,11-4,11-5,11-4
5082147132,CALEB WHITRY,Scott County,9-4,9-4,9-3
5069661132,CAYDEN GRAHAM,Scott County,46-8,47-8,45-8
5239627132,CJ Adegbuyi,Fern Creek,8-19,9-20,8-18
5903738132,CLAY COBULUIS,Scott County,8-8,8-8,7-8
5290220132,Cade Cunningham,Simon Kenton,34-20,35-20,34-20
5071816132,Caden Hoffman,Oldham County,14-7,9-6,13-7
5224991132,Caige Clark,Ohio County,36-15,35-13,35-14
5326157132,Caileb Hills,Meade County,18-11,18-10,17-11
5375785132,Caitlynn Vaske,Boone County,11-19,10-18,11-19
5309464132,Caleb Bowling,Lafayette,21-16,21-17,20-15
5113113132,Caleb Brown,Whitley County,4-13,4-13,4-12
5629091132,Caleb Burns,Harrison County,6-13,6-11,6-13
5435637132,Caleb Campbell,Danville,21-16,20-16,21-16
5229164132,Caleb Hillard,Thomas Nelson,18-6,19-6,18-6
5550681132,Caleb Jarvis,Fairdale,14-13,15-13,13-12
5076809132,Caleb Stone,Madison Southern,9-14,9-15,8-14
5288736132,Calvin Lu,Frederick Douglass ,10-18,0-0,6-17
5210770132,Cam Bohanan,Woodford County,6-8,5-7,5-8
5084294132,Cameron Bixler,Anderson County,34-10,34-11,34-10
5233132132,Cameron Brown,John Hardin,21-15,21-15,20-15
5628541132,Cameron Covington,Harrison County,7-10,8-10,7-10
5316747132,Cameron Devine,Apollo,21-19,21-18,21-19
5799559132,Cameron Isaacs,Seneca,14-9,14-9,12-8
5487110132,Cameron Jackson,Central,8-12,7-12,8-12
5476622132,Cameron Purvis,Western Hills,28-16,28-15,27-16
5616865132,Cameron Sabbs,Paducah Tilghman,13-11,13-12,12-11
8616139132,Cameron Williams,Bryan Station,0-3,0-2,0-3
5810261132,Cameron Wilson,Ashland Blazer,18-21,16-16,15-20
7744109132,Carley O`Neil,Bullitt East,0-1,0-2,0-1
5224054132,Carlos Plascencia,Tates Creek,3-6,2-5,3-6
5487164132,Carlos Vera,Central,5-12,5-12,5-11
5702454132,Carson Blackburn,Prestonsburg,4-15,4-12,4-15
5071751132,Carson Carter,Oldham County,4-10,4-6,4-10
5071756132,Carson Deckard,Oldham County,44-12,46-12,43-12
5702676132,Carter Akers,Prestonsburg,23-12,24-11,22-12
5612252132,Carter Messerly,Ryle,28-21,28-22,28-21
4641170132,Carter Riley,Desales,28-17,29-15,28-16
5216080132,CeJay Vaske,Boone County,30-11,30-12,28-11
5093861132,Chance Ballinger,Grant County,22-17,19-16,22-17
4927296132,Chance Carmon,Daviess County,10-18,10-17,10-18
5069178132,Chance Schenck,Central Hardin,22-17,22-15,22-17
4641176132,Chandler Miller,Desales,49-7,50-7,49-7
5441990132,Charles Cooper,St. Xavier,9-7,9-7,9-6
5099885132,Charles Pankonin,Trinity (Louisville),1-5,1-4,1-5
6955929132,Charles Runyon,Belfry,14-6,14-7,14-6
5435558132,Charlie Blevins,Danville,2-14,2-12,2-14
5813578132,Charlie Hancock,Franklin County,27-11,29-10,27-11
5475742132,Charlie Jenkins,North Oldham,9-14,9-15,9-14
5143847132,Charlie McKune,Moore,23-20,22-19,22-19
5129309132,Chas Fudold,South Oldham,35-19,36-18,35-19
5628825132,Chase Blanton,Harrison County,44-3,41-3,41-3
6797653132,Chase Dean,Doss,4-6,4-7,4-6
5210775132,Chase Yost,Woodford County,17-3,15-3,17-3
5326143132,Che Smith,Meade County,10-13,10-10,9-13
5076812132,Chris Begley,Madison Southern,30-7,32-7,30-7
5136761132,Chris Cordoba,North Bullitt,2-7,2-6,2-7
5122951132,Chris Morton,La Rue County,24-22,23-22,24-22
5277060132,Chris Ringrose,Boyd County,22-10,21-10,22-9
5174972132,Chris Rollier,Spencer County,13-22,13-22,13-21
5129578132,Chris Wojtowski,South Oldham,6-18,6-18,6-17
5277061132,Christian Mullins,Boyd County,17-10,16-10,17-10
5309355132,Christian Potter,Lafayette,23-18,23-16,23-17
5552049132,Christian Wooten,Fort Knox,21-17,19-18,21-17
5722364132,Christopher Dews,Southern,4-12,4-12,3-12
6032290132,Christopher Fields,Letcher County Central,6-16,6-17,6-16
5130893132,Christopher Harward,Walton Verona,15-13,15-12,15-13
5813887132,Christopher Purvis,Franklin County,0-1,0-2,0-2
6156527132,Clark Simpson,Central,3-9,4-10,3-9
5671363132,Clinton Raines,Meade County,2-8,2-6,2-8
5629279132,Codei Khawaja,Pleasure Ridge Park,22-7,23-7,22-6
5122958132,Cody Burd,La Rue County,18-26,18-24,18-26
5277229132,Cody Caudill,Boyd County,3-4,2-4,3-4
5261386132,Cody Foster,Ryle,33-19,35-19,34-19
5168368132,Cody Hardin,Conner,1-12,1-13,1-12
5143851132,Cody Melton,Moore,34-17,34-16,33-16
5385213132,Cody Slone,Perry County Central,4-14,4-14,4-13
5130922132,Cohen Velasquez,Walton Verona,6-2,5-2,6-2
5071867132,Cohner Mullins,Oldham County,31-23,32-23,31-23
5288875132,Colbert Brown,Frederick Douglass ,1-4,0-0,0-4
5435654132,Colby Stevenson,Danville,11-19,11-17,11-19
4641173132,Colby Stratman,Desales,23-4,24-4,23-4
5021116132,Cole Cecil,Bullitt East,20-15,20-14,20-15
5171055132,Cole Chester,North Bullitt,10-11,10-9,10-11
5326329132,Cole Dunn,Meade County,0-4,0-2,0-4
5129929132,Cole Murphy,Spencer County,12-6,12-5,12-6
5325707132,Cole Wilson,Meade County,20-11,20-11,20-10
5596147132,Cole Wittmer,Southern,3-5,3-6,3-5
5099934132,Colin Bratcher,Trinity (Louisville),1-10,1-8,1-10
5476203132,Colin Onrien,Western Hills,19-21,19-20,20-20
5380844132,Colin Stevens,Trigg County,46-3,48-3,46-3
5162227132,Colin Walls,Caldwell County,23-15,24-15,23-14
5069246132,Colton Hayden,McCracken County,12-10,11-11,12-9
5130897132,Colton Maines,Walton Verona,13-21,13-21,13-20
4678204132,Conley Combs,Dupont Manual,9-21,9-22,9-21
5210766132,Conner Dutton,Woodford County,15-16,15-11,15-16
5822609132,Conner Sexton,Wayne County,32-7,32-7,31-7
5326660132,Connor Geise,Meade County,28-13,27-13,27-13
5290242132,Connor Jones,Simon Kenton,23-27,24-28,23-27
5520276132,Connor Leslie,Frederick Douglass ,31-15,0-0,22-13
4678203132,Connor Ridenour,Dupont Manual,14-18,14-18,14-17
5136686132,Connor Schoenbaechlet,North Bullitt,7-12,7-11,7-11
5168356132,Cooper Elliston,Conner,26-17,26-17,25-16
5098803132,Cooper Philpott,North Hardin,18-10,18-11,17-10
5475784132,Cory Joos,North Oldham,25-14,25-15,24-14
5024413132,Courtney Pittman,Anderson County,5-4,6-4,5-4
5225286132,Cullen Elliot,Ohio County,20-21,19-20,19-20
5071881132,Cullen Smith,Oldham County,6-6,4-4,6-6
5487091132,Cylen Brown,Central,7-5,8-5,7-5
5891390132,DJ Riggins,Taylor County,0-4,0-3,0-4
5225484132,DaSean Gowdy,Madison Central,32-13,32-12,32-13
5290257132,Dakota Brooksbank,Simon Kenton,35-23,37-24,34-23
5399214132,Dakota Putnam,Sheldon Clark,10-5,12-5,10-5
5524787132,Dakota Startcher,Pike County Central,34-5,34-5,33-5
5709627132,Dalen Graves,South Oldham,0-4,0-4,0-3
4641182132,Dalen Lesshafft,Desales,28-25,28-23,28-25
5237843132,Dalton Russelburg,Union County,47-2,48-2,47-2
5076673132,Dalton Smith,Bardstown,11-6,12-6,11-6
5534386132,Damian Green,Holmes,20-17,21-17,20-17
5071749132,Damien Calderon,Oldham County,50-12,47-13,48-12
5901530132,Damien Coy,Harrison County,3-4,3-3,3-4
5019315132,Damiyan Ramirez,Bryan Station,19-7,17-4,19-7
5801593132,Dane True,Harrison County,8-7,5-6,7-7
5019309132,Daniel Bruner,Bryan Station,12-8,11-7,12-8
7342602132,Daniel Coleman,Pikeville,1-4,1-5,1-4
5521272132,Darius Moore,Union County,31-16,31-17,31-16
5532095132,Darrian Akers,Pikeville,5-3,5-2,5-3
5442377132,Darryl Dowell,Valley,11-20,11-23,11-20
5388645132,Dashaun Stevenson,Holmes,23-17,22-17,23-17
5069238132,David Conner,McCracken County,33-10,36-10,33-10
5020185132,David Mellett,Doss,6-8,6-9,6-8
5069241132,David Wallace,McCracken County,11-18,11-20,11-15
5106281132,Davin Perkins,McCracken County,1-6,1-5,1-6
5237881132,Davis Pike,Union County,24-22,24-23,23-23
5724330132,Davont Smith,Franklin County,8-19,9-19,8-19
5629302132,Dayeen Khawaja,Pleasure Ridge Park,6-5,6-6,6-5
5894720132,Dazjon Alexander,Holy Cross (Louisville),0-2,0-3,
5803335132,DeMontaze Duncan,Waggener ,5-14,0-0,5-13
5325950132,Dedrian Jones,Meade County,16-21,15-22,16-20
6710300132,Dee Stone,Anderson County,9-18,9-19,8-18
4641174132,Dejuan Watkins,Desales,49-4,49-2,48-3
5473675132,Denarius Barnes,Hopkinsville,11-9,11-8,11-9
6036652132,Deon Tutt,Central,2-5,1-4,2-5
5173735132,Dequantay Reed,Western,19-10,17-9,19-10
5171231132,Derek Hager,Madison Central,41-8,40-8,41-8
5098807132,Deshaud Jackson,North Hardin,15-11,16-11,16-11
5288447132,Desmond Allison,Frederick Douglass ,23-14,0-0,14-13
5071738132,Devin Armstead,Oldham County,41-7,42-7,41-7
5326016132,Devin Rogers,Meade County,20-17,19-17,20-17
5488408132,Devin Washington,Central,6-7,6-7,5-7
5138786132,Devon Herron,North Hardin,38-6,39-6,38-6
5532097132,Dillon Donithon,Pikeville,4-2,6-2,3-2
5210782132,Dj Bernabe,Woodford County,17-13,13-8,17-12
5290090132,Dominic Rulli,Cooper,19-16,18-14,18-14
5381391132,Dominick Lee,Trigg County,0-6,0-7,0-6
5173745132,Dominique Collins,Western,17-13,17-11,17-13
5177860132,Donald Josue,Moore,10-14,10-12,10-12
5112868132,Donnie Stephens,Whitley County,20-13,18-13,20-13
5628898132,Donovan Evans,Pleasure Ridge Park,30-7,34-7,30-7
5288767132,Drake Hurt,Frederick Douglass ,1-0,0-0,0-0
5702565132,Drew Butcher,Prestonsburg,19-17,18-16,17-16
5122959132,Drew Yingling,La Rue County,14-9,15-9,14-9
5310506132,Dustin Jones,Campbell County,4-4,4-4,4-3
5401322132,Dustin Vaughn,Wayne County,12-14,12-14,12-13
5255014132,Dylan Bell,Calloway County,20-12,20-13,20-12
5069169132,Dylan Crouch,Central Hardin,16-7,15-8,16-7
5093871132,Dylan Crowell,Grant County,7-7,5-5,7-5
5174974132,Dylan Curtsinger,Spencer County,4-3,4-2,4-3
4641161132,Dylan Harkins,Desales,37-7,38-7,37-7
5171613132,Dylan Norton,Male,3-17,3-18,3-17
5210773132,Dylan Preston,Woodford County,26-6,19-6,26-5
5104495132,Dylan Stewart,Ashland Blazer,5-10,5-11,5-10
5723202132,Dylan Walls,Bullitt Central,22-16,22-15,22-16
5162178132,Dylan Walls,Caldwell County,44-13,47-14,44-13
5559252132,EJ Watson,Waggener ,0-3,0-0,0-3
5069615132,ELI CAMP,Scott County,15-1,16-1,15-1
5224748132,Easton Givens,Ohio County,20-18,19-17,19-18
5097651132,Edwin Chilton,Central Hardin,28-15,28-13,27-15
5076667132,Edwing Coronado,Bardstown,17-14,18-14,17-14
6042012132,Eilif Sandvik,Taylor County,0-4,0-3,0-4
5473172132,Eli Mattingly-Neal,St. Xavier,11-9,12-9,11-9
5069231132,Eli Peyton,McCracken County,38-11,39-11,38-11
5071746132,Elijah Bergquist,Oldham County,19-3,16-4,18-3
6044951132,Elijah Fields,Belfry,34-10,35-10,34-9
5326046132,Elijah McCune,Meade County,43-7,41-7,43-6
5133414132,Elijah Phan,Male,15-17,15-16,14-17
5085733132,Elliott Shull,Hopkinsville,9-9,8-9,9-9
5288203132,Emanuel Chenault,Frederick Douglass ,19-16,0-0,14-16
5212249132,Emmanuel Hernandez,Woodford County,2-7,1-6,2-7
5206357132,Emmett Russell,Doss,7-5,8-5,7-4
5069165132,Enrique Rico,Central Hardin,3-10,3-9,3-10
5532096132,Eric Green,Pikeville,36-13,38-13,36-13
5290273132,Eric Johnson,Simon Kenton,30-16,31-16,29-16
5285001132,Erik Bell,Iroquois,9-12,9-11,9-12
5069237132,Esmond Morris,McCracken County,31-6,32-7,30-6
7195973132,Ethan Betterman,Henry Clay,8-7,7-7,8-7
5477237132,Ethan Franklin,Western Hills,4-13,4-12,4-13
5381343132,Ethan Futrell,Trigg County,13-6,12-6,13-6
5076670132,Ethan Hennessey,Bardstown,24-10,25-10,24-10
5198813132,Ethan Hughes,North Hardin,3-6,3-8,3-6
5288410132,Ethan Jones,Frederick Douglass ,4-8,0-0,1-7
5122708132,Ethan Montgomery,Boyle County,11-2,9-2,11-2
5631664132,Ethan Newsome,Caldwell County,10-27,11-29,10-27
7203606132,Ethan Patel,Ashland Blazer,5-8,4-7,4-7
5136809132,Ethan Smith,North Bullitt,16-11,16-10,16-11
5122741132,Ethan Wheeler,Boyle County,7-11,6-11,7-11
6044956132,Ethan Wolford,Belfry,40-11,40-11,39-10
5066281132,Evan Peters,Anderson County,13-16,13-16,13-15
5122740132,Evan Wheeler,Boyle County,8-13,8-12,8-12
5098800132,Evion Thornton,North Hardin,5-0,5-0,4-1
5019305132,Faisal Al-abassi,Bryan Station,7-9,7-6,7-9
5019312132,Fernando Munoz,Bryan Station,18-8,17-7,18-8
4641165132,Field Johnson,Desales,19-15,20-14,19-14
5664900132,Frank Chisley,Scott County,8-19,8-19,8-17
5237748132,Gabe Adams,Union County,40-9,40-10,40-9
5475676132,Gabe Bobay,North Oldham,23-12,25-12,23-12
5122965132,Gabe Fortier,La Rue County,43-9,43-9,42-9
5071821132,Gabe Jacobs,Oldham County,44-10,44-11,44-10
5069186132,Gabe Ramirez,Central Hardin,3-5,3-4,3-5
5997429132,Gabe Van Amburgh,Atherton,4-12,4-13,4-12
5550744132,Gabriel Hooper,Fairdale,2-12,2-12,2-11
5020998132,Gage Hignite,Ashland Blazer,24-8,21-7,23-7
5387216132,Gage Kinsel,Perry County Central,7-20,7-19,7-19
5288684132,Garrett Howard,Frederick Douglass ,2-0,0-0,2-0
5124385132,Gary Adams,East Jessamine,11-7,10-5,9-7
5210763132,Gavin Andreoni,Woodford County,11-2,6-2,11-2
5130836132,Gavin Arnold,Walton Verona,5-15,5-14,5-15
5098801132,Gavin Buckland,North Hardin,2-9,2-10,2-9
5380954132,Gavin Crump,Trigg County,5-4,5-5,5-4
5144862132,Gavin Stevens,Henderson County,11-9,12-10,11-9
7960440132,Gerrod Johnson,Central,1-1,1-0,1-1
5019318132,Giovanni Watson,Bryan Station,32-8,28-8,32-8
5072253132,Grace Yates,Madison Southern,8-14,7-13,8-14
5629310132,Gracie Funkhouser,Harrison County,1-5,1-4,1-5
5532094132,Grant Holland,Pikeville,10-11,13-11,10-11
5225113132,Grant Phelps,Ohio County,11-20,11-18,11-19
5099941132,Grayson Segeleon,Trinity (Louisville),7-12,7-11,7-11
5277071132,Griffen Green,Boyd County,0-4,0-3,0-4
5079820132,Griffin Hall,Taylor County,20-8,17-6,20-8
5224934132,Gunnar Arnold,Ohio County,27-18,26-17,26-18
5124455132,Gunner Krupp,West Jessamine,14-5,14-4,14-5
5670340132,Gvaughn Webb,Fern Creek,2-7,3-7,2-6
6291079132,Hannah McDonald,Taylor County,8-14,8-9,8-14
5290365132,Hannah Thompson,Cooper,4-8,4-7,4-8
5942687132,Harrison Pham,Fern Creek,2-14,2-15,1-13
5143859132,Harrison Turrey,Moore,12-15,11-14,11-14
4641177132,Hayden Hartlage,Desales,3-9,4-9,3-9
5144792132,Hayden McGuire,Henderson County,1-1,1-0,1-1
5637543132,Hayden Snyder,Covington Catholic,5-16,5-15,5-15
5309591132,Henry Lynn,Lafayette,5-16,5-17,5-15
5997505132,Henry Marchal,Atherton,16-10,16-10,15-10
5239904132,Herve Blode,Fern Creek,28-10,31-9,28-10
5552118132,Hiram Benroth,Fort Knox,1-19,1-20,1-19
5206183132,Hong Thung,Doss,2-3,2-4,2-3
5173770132,Honor Honshell,Western,8-12,8-13,8-12
5310381132,Hunter Arthur,Campbell County,26-19,26-19,26-18
5692756132,Hunter Corbett,Ryle,21-16,21-15,21-16
5290473132,Hunter Creech,Simon Kenton,22-26,22-28,22-26
5309500132,Hunter Kellenbarger,Lafayette,4-26,4-27,3-26
5325737132,Hunter Lattin,Meade County,30-10,29-10,29-10
5803120132,Hunter Martion,Trinity (Louisville),4-3,5-3,4-3
5290095132,Hunter Sproles,Cooper,29-16,28-16,29-15
5069250132,Hunter Vlach,McCracken County,15-14,15-14,14-14
5304778132,Ian Cowen,Henry Clay,20-17,20-16,20-17
5290093132,Ian Daugherty,Cooper,25-16,24-16,24-16
5483747132,Ian Hughes,Simon Kenton,41-15,44-15,40-15
5488611132,Ikeia Goodman,Central,3-6,4-6,3-6
6175805132,Isaac Coleman,Pikeville,9-9,12-9,9-8
5309601132,Isaac Fain,Lafayette,14-21,14-21,13-20
5286319132,Isaac French,Bourbon County,19-6,20-6,18-6
5093839132,Isaac Thornton,Grant County,36-7,33-6,34-7
5021004132,Isaiah Caudill,Ashland Blazer,3-23,3-19,3-22
5124392132,Isaiah Locker,East Jessamine,2-3,1-2,2-3
5143849132,Isaiah Newberry,Moore,32-4,30-4,31-4
5399164132,Isaih Todd,Sheldon Clark,1-14,1-15,1-14
5130908132,Isham Peace,Walton Verona,29-11,28-11,29-11
5069170132,Isiah Davis,Central Hardin,3-9,3-10,3-9
5069236132,Isiah Frederich,McCracken County,9-12,9-13,9-12
5684316132,Israel Tshiunza,Frederick Douglass ,34-17,0-0,26-15
5550796132,Issac Parris,Fairdale,4-5,4-4,4-5
5069668132,JACK HAUKE,Scott County,11-18,12-18,12-17
5172336132,JAMES ARNOLD,Scott County,10-21,11-22,10-21
5069665132,JAMES MERTZ,Scott County,7-6,6-7,6-6
5069666132,JOHN HULETTE,Scott County,31-12,30-10,29-12
5804778132,JT Ashbaugh,North Bullitt,1-14,1-12,1-14
5122953132,JT Holcomb,La Rue County,6-7,5-6,6-7
5076665132,JT King,Bardstown,17-12,18-12,17-12
5442416132,J`Quaye Effinger,Valley,20-13,20-14,18-12
6007876132,JaRi Campbell,Christian County,6-7,6-7,6-6
5122955132,Jabin Hite,La Rue County,46-10,45-11,46-9
5441943132,Jack Calvery,St. Xavier,20-8,20-8,19-8
5317731132,Jack Fuller,Apollo,47-8,47-7,47-8
5071782132,Jack Harris,Oldham County,6-4,2-1,5-4
5277074132,Jack Hogsten,Boyd County,16-9,16-10,16-9
5676465132,Jack James,McCracken County,9-4,9-4,8-4
5020990132,Jack Latherow,Ashland Blazer,31-10,28-10,29-9
5309224132,Jack Raymond,Lafayette,21-9,20-9,19-8
5071755132,Jackson Deckard,Oldham County,46-14,46-15,45-14
5211247132,Jackson Geilear,Woodford County,23-12,18-10,22-12
5288350132,Jackson Gonzalez,Frederick Douglass ,4-11,0-0,4-9
5212267132,Jackson Gordon,Woodford County,5-6,5-5,5-6
5079816132,Jackson Grimsley,Taylor County,18-7,14-7,18-7
5228435132,Jackson Hogg,Henderson County,6-10,6-11,6-10
5532093132,Jackson Holland,Pikeville,5-6,5-5,5-5
